Country Name,Country Code,Series Name,Series Code,1980 [YR1980],2000 [YR2000],2010 [YR2010],2022 [YR2022]
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2030.0410487021,2752.20378269319,5275.53260105122,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,4232.02294921875,14388.34765625,31105.02734375,31283.505859375
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,6028.5826120265,19960.0684872157,27638.3732756288
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,13883.7845017896,30743.3796974953,58041.3984363385,66983.1320017138
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,742.865697154312,1227.82085311429,3136.11296031934
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,997.624672275663,4879.14977277925,7182.40020254419,8414.53659276775
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,1174.69335396666,2845.84660974677,5509.56805406696,10120.5511632969
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2197.8681603298,1451.53088517998,4640.24634437845,6391.28248430643
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,495.328535561011,1398.85983078672,2509.77203417522,4295.40749561014
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,792.629461307538,1977.84061443838,3017.3073947577,5127.32166823012
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,179.261123623496,1527.05637771592,14905.5145697484,7053.46708464771
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,295.19692403481,504.972460176652,..
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,..,4070.60902410208,14663.0446126465,28332.6290917984
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,905.462131705367,1686.65745124879,4035.53450204593,4039.51803604474
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,..,122.961664711668,335.438495270931,1027.58591828225
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,23370.7732949015,48167.6675141519,..
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1865.73517064495,2015.85749571271,3469.15022439864,5316.65838506043
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,11223.937563528,24345.9148217032,46505.3031791822,50536.6244670541
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,12738.5200524368,22416.425417915,40676.0647913191,40963.837337041
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,8071.44667681413,14346.1862679009,21447.8582280033,..
